사용일자,호선명,역명,승차총승객수,하차총승객수,등록일자
20210707,1호선,당정,6190,5838,20210710
20210707,1호선,대방,13187,13462,20210710
20210707,1호선,덕계,2966,2693,20210710
20210707,1호선,덕정,5201,5134,20210710
20210707,1호선,도봉,5902,5790,20210710
20210707,1호선,도봉산,7518,4708,20210710
20210707,1호선,독산,17411,18610,20210710
20210707,1호선,동대문,10688,10060,20210710
20210707,1호선,동두천,2032,2220,20210710
20210707,1호선,동두천중앙,3097,2953,20210710
20210707,1호선,동묘앞,7629,8065,20210710
20210707,1호선,두정,4402,4481,20210710
20210707,1호선,디지털미디어시티,2442,2360,20210710
20210707,1호선,망월사,7270,7495,20210710
20210707,1호선,명학,9196,9112,20210710
20210707,1호선,문산,4866,4744,20210710
20210707,1호선,방학,9614,9394,20210710
20210707,1호선,배방,822,813,20210710
20210707,1호선,백마,6812,6606,20210710
20210707,1호선,병점,13111,13078,20210710
20210707,1호선,보산,1416,1295,20210710
20210707,1호선,봉명,1231,1170,20210710
20210707,1호선,서강대,2103,2042,20210710
20210707,1호선,서동탄,1524,1309,20210710
20210707,1호선,서빙고,1898,1757,20210710
20210707,1호선,서울역,4815,1591,20210710
20210707,1호선,서울역,40137,38071,20210710
20210707,1호선,서울역,4189,5264,20210710
20210707,1호선,서정리,5690,5484,20210710
20210707,1호선,석계,7924,9055,20210710
20210707,1호선,석수,9687,8613,20210710
20210707,1호선,성균관대,13630,13410,20210710
20210707,1호선,성환,2864,2970,20210710
20210707,1호선,세류,2911,2750,20210710
20210707,1호선,세마,2719,2485,20210710
20210707,1호선,소요산,2693,2327,20210710
20210707,1호선,송탄,3813,3768,20210710
20210707,1호선,수색,2772,2945,20210710
20210707,1호선,수원,30628,31810,20210710
20210707,1호선,시청,21797,21728,20210710
20210707,1호선,신길,9178,7764,20210710
20210707,1호선,신도림,4278,4230,20210710
20210707,1호선,신설동,13834,13760,20210710
20210707,1호선,신이문,8442,7858,20210710
20210707,1호선,신창(순천향대),987,939,20210710
20210707,1호선,신촌,874,1006,20210710
20210707,1호선,쌍용(나사렛대),1601,1590,20210710
20210707,1호선,아산,2316,2131,20210710
20210707,1호선,안양,20653,20673,20210710
20210707,1호선,야당,6735,6493,20210710
20210707,1호선,양주,7361,7006,20210710
20210707,1호선,영등포,34656,35284,20210710
20210707,1호선,오산,8664,8592,20210710
20210707,1호선,오산대,3003,2856,20210710
20210707,1호선,옥수,47,29,20210710
20210707,1호선,온양온천,2860,2829,20210710
20210707,1호선,왕십리(성동구청),13274,15005,20210710
20210707,1호선,외대앞,6524,6472,20210710
20210707,1호선,용산,30249,31056,20210710
20210707,1호선,운정,6559,6273,20210710
20210707,1호선,월계,6235,6080,20210710
20210707,1호선,월롱,2135,1992,20210710
20210707,1호선,응봉,1793,1509,20210710
20210707,1호선,의왕,8957,8982,20210710
20210707,1호선,의정부,17297,17775,20210710
20210707,1호선,이촌(국립중앙박물관),3712,2867,20210710
20210707,1호선,일산,9145,9060,20210710
20210707,1호선,임진강,7,3,20210710
20210707,1호선,제기동,16574,16865,20210710
20210707,1호선,종각,36036,34569,20210710
20210707,1호선,종로3가,25521,24007,20210710
20210707,1호선,종로5가,21560,21516,20210710
20210707,1호선,지행,6204,6162,20210710
20210707,1호선,직산,673,652,20210710
20210707,1호선,진위,1533,1339,20210710
20210707,1호선,천안,4314,4393,20210710
20210707,1호선,청량리(서울시립대입구),19088,19263,20210710
20210707,1호선,청량리(서울시립대입구),13803,14521,20210710
20210707,1호선,탄현,7435,7288,20210710
20210707,1호선,파주,1184,763,20210710
20210707,1호선,평택,10332,10226,20210710
20210707,1호선,평택지제,2827,2684,20210710
20210707,1호선,풍산,5477,5112,20210710
20210707,1호선,한남,4191,3959,20210710
20210707,1호선,행신,7701,7685,20210710
20210707,1호선,홍대입구,1389,1612,20210710
20210707,1호선,화서,7475,7243,20210710
20210707,1호선,화전,1473,1387,20210710
20210707,1호선,회룡,12270,12088,20210710
20210707,1호선,효창공원앞,2777,3309,20210710
20210814,1호선,간석,3509,3298,20210817
20210814,1호선,개봉,13076,12822,20210817
20210814,1호선,구일,3418,3224,20210817
20210814,1호선,도원,1722,1772,20210817
20210814,1호선,도화,2665,2506,20210817
20210814,1호선,동암,10050,10405,20210817
20210814,1호선,동인천,9633,9559,20210817
20210814,1호선,백운,4485,4428,20210817
20210814,1호선,부개,5131,4706,20210817
20210814,1호선,부천,23058,23650,20210817
20210814,1호선,부평,22371,24392,20210817
20210814,1호선,소사,5545,5330,20210817
20210814,1호선,송내,14019,13897,20210817
20210814,1호선,역곡,15605,15469,20210817
20210814,1호선,오류동,7360,6769,20210817
20210814,1호선,온수(성공회대입구),3790,3571,20210817
20210814,1호선,인천,3734,3345,20210817
20210814,1호선,제물포,5836,5755,20210817
20210814,1호선,주안,12433,11048,20210817
20210814,1호선,중동,5343,5012,20210817
20210813,1호선,간석,5151,4860,20210816
20210813,1호선,개봉,19199,19451,20210816
20210813,1호선,구일,5237,5182,20210816
20210813,1호선,도원,2119,2234,20210816
20210813,1호선,도화,3632,3331,20210816
20210813,1호선,동암,13307,13443,20210816
20210813,1호선,동인천,12020,11560,20210816
20210813,1호선,백운,6122,6075,20210816
20210813,1호선,부개,7442,6880,20210816
20210813,1호선,부천,28848,29419,20210816
20210813,1호선,부평,26177,28251,20210816
20210813,1호선,소사,7543,7326,20210816
20210813,1호선,송내,23325,23553,20210816
20210813,1호선,역곡,23557,23474,20210816
20210813,1호선,오류동,10828,10193,20210816
20210813,1호선,온수(성공회대입구),5525,5375,20210816
20210813,1호선,인천,3385,2611,20210816
20210813,1호선,제물포,8806,8506,20210816
20210813,1호선,주안,16600,15078,20210816
20210813,1호선,중동,8095,7690,20210816
20210812,1호선,간석,5061,4829,20210815
20210812,1호선,개봉,18822,19287,20210815
20210812,1호선,구일,5215,5290,20210815
20210812,1호선,도원,2062,2087,20210815
20210812,1호선,도화,3668,3389,20210815
20210812,1호선,동암,13003,12971,20210815
20210812,1호선,동인천,11809,11283,20210815
20210812,1호선,백운,6070,6036,20210815
20210812,1호선,부개,7295,6904,20210815
20210812,1호선,부천,28222,28186,20210815
20210812,1호선,부평,25367,25866,20210815
20210812,1호선,소사,7325,7345,20210815
20210812,1호선,송내,23588,23559,20210815
20210812,1호선,역곡,23338,23028,20210815
20210812,1호선,오류동,10751,10196,20210815
20210812,1호선,온수(성공회대입구),5582,5503,20210815
20210812,1호선,인천,3189,2436,20210815
20210812,1호선,제물포,8664,8335,20210815
20210812,1호선,주안,15672,14314,20210815
20210812,1호선,중동,7956,7658,20210815
20210811,1호선,간석,5171,4981,20210814
20210811,1호선,개봉,18888,19246,20210814
20210811,1호선,구일,5196,5367,20210814
20210811,1호선,도원,2193,2188,20210814
20210811,1호선,도화,3674,3362,20210814
20210811,1호선,동암,12966,13144,20210814
20210811,1호선,동인천,11823,11276,20210814
20210811,1호선,백운,6092,6010,20210814
20210811,1호선,부개,7378,7020,20210814
20210811,1호선,부천,28155,28267,20210814
20210811,1호선,부평,25267,26818,20210814
20210811,1호선,소사,7443,7258,20210814
20210811,1호선,송내,23443,23547,20210814
20210811,1호선,역곡,23195,23224,20210814
20210811,1호선,오류동,10751,10117,20210814
20210811,1호선,온수(성공회대입구),5597,5469,20210814
20210811,1호선,인천,3302,2425,20210814
20210811,1호선,제물포,8909,8553,20210814
20210811,1호선,주안,16011,14408,20210814
20210811,1호선,중동,8058,7655,20210814
20210810,1호선,간석,5416,5254,20210813
20210810,1호선,개봉,19020,19519,20210813
20210810,1호선,구일,5114,5264,20210813
20210810,1호선,도원,2203,2181,20210813
20210810,1호선,도화,3654,3386,20210813
20210810,1호선,동암,13223,13405,20210813
20210810,1호선,동인천,12137,11480,20210813
20210810,1호선,백운,6203,6080,20210813
20210810,1호선,부개,7540,7077,20210813
20210810,1호선,부천,28517,28639,20210813
20210810,1호선,부평,25388,26918,20210813
20210810,1호선,소사,7566,7302,20210813
20210810,1호선,송내,23937,24099,20210813
20210810,1호선,역곡,23441,23674,20210813
20210810,1호선,오류동,10697,10219,20210813
20210810,1호선,온수(성공회대입구),5471,5366,20210813
20210810,1호선,인천,3236,2406,20210813
20210810,1호선,제물포,8777,8527,20210813
20210810,1호선,주안,16002,14590,20210813
20210810,1호선,중동,8150,7662,20210813
20210809,1호선,간석,5261,5056,20210812
20210809,1호선,개봉,18812,19390,20210812
20210809,1호선,구일,5163,5201,20210812
20210809,1호선,도원,2196,2254,20210812
20210809,1호선,도화,3675,3431,20210812
20210809,1호선,동암,13128,13091,20210812
20210809,1호선,동인천,11938,11273,20210812
20210809,1호선,백운,6190,6111,20210812
20210809,1호선,부개,7541,7014,20210812
20210809,1호선,부천,28855,28782,20210812
20210809,1호선,부평,25431,26972,20210812
20210809,1호선,소사,7543,7191,20210812
20210809,1호선,송내,23783,23341,20210812
20210809,1호선,역곡,23406,23379,20210812
20210809,1호선,오류동,10845,10258,20210812
20210809,1호선,온수(성공회대입구),5596,5427,20210812
20210809,1호선,인천,3238,2518,20210812
20210809,1호선,제물포,8843,8483,20210812
20210809,1호선,주안,16002,14443,20210812
20210809,1호선,중동,8206,7773,20210812
20210808,1호선,간석,2305,2198,20210811
20210808,1호선,개봉,8553,8819,20210811
20210808,1호선,구일,2228,2201,20210811
20210808,1호선,도원,1130,1156,20210811
20210808,1호선,도화,1773,1651,20210811
20210808,1호선,동암,6977,6932,20210811
20210808,1호선,동인천,6961,6648,20210811
20210808,1호선,백운,2854,2928,20210811
20210808,1호선,부개,3520,3351,20210811
20210808,1호선,부천,15947,15763,20210811
20210808,1호선,부평,16525,16861,20210811
20210808,1호선,소사,3724,3673,20210811
20210808,1호선,송내,9330,9232,20210811
20210808,1호선,역곡,10384,10198,20210811
20210808,1호선,오류동,4869,4683,20210811
20210808,1호선,온수(성공회대입구),2443,2245,20210811
20210808,1호선,인천,3065,2485,20210811
20210808,1호선,제물포,3958,3838,20210811
20210808,1호선,주안,8707,7709,20210811
20210808,1호선,중동,3508,3213,20210811
20210807,1호선,간석,3392,3225,20210810
20210807,1호선,개봉,12659,12452,20210810
20210807,1호선,구일,3117,2998,20210810
20210807,1호선,도원,1682,1687,20210810
20210807,1호선,도화,2391,2236,20210810
20210807,1호선,동암,9767,9953,20210810
20210807,1호선,동인천,9265,9262,20210810
20210807,1호선,백운,4085,4156,20210810
20210807,1호선,부개,4947,4715,20210810
20210807,1호선,부천,22687,23531,20210810
20210807,1호선,부평,22315,24080,20210810
20210807,1호선,소사,5211,5084,20210810
20210807,1호선,송내,13477,13483,20210810
20210807,1호선,역곡,15347,15394,20210810
20210807,1호선,오류동,7151,6636,20210810
20210807,1호선,온수(성공회대입구),3783,3385,20210810
20210807,1호선,인천,3439,2991,20210810
20210807,1호선,제물포,5468,5367,20210810
20210807,1호선,주안,11671,10645,20210810
20210807,1호선,중동,5137,5007,20210810
20210806,1호선,간석,4988,4837,20210809
20210806,1호선,개봉,18421,18791,20210809
20210806,1호선,구일,4961,5003,20210809
20210806,1호선,도원,2143,2203,20210809
20210806,1호선,도화,3486,3266,20210809
20210806,1호선,동암,12835,13086,20210809
20210806,1호선,동인천,11682,11374,20210809
20210806,1호선,백운,5850,5836,20210809
20210806,1호선,부개,7089,6563,20210809
20210806,1호선,부천,27982,28444,20210809
20210806,1호선,부평,26102,28283,20210809
20210806,1호선,소사,7233,7052,20210809
20210806,1호선,송내,22493,22574,20210809
20210806,1호선,역곡,22800,22749,20210809
20210806,1호선,오류동,10368,9702,20210809
20210806,1호선,온수(성공회대입구),5324,5146,20210809
20210806,1호선,인천,3249,2608,20210809
20210806,1호선,제물포,8481,8168,20210809
20210806,1호선,주안,15765,14232,20210809
20210806,1호선,중동,7709,7158,20210809
20210805,1호선,간석,4836,4723,20210808
20210805,1호선,개봉,18198,18536,20210808
20210805,1호선,구일,4944,4959,20210808
20210805,1호선,도원,2112,2149,20210808
20210805,1호선,도화,3480,3198,20210808
20210805,1호선,동암,12590,12632,20210808
20210805,1호선,동인천,11517,11000,20210808
20210805,1호선,백운,5836,5796,20210808
20210805,1호선,부개,7082,6690,20210808
20210805,1호선,부천,27584,27637,20210808
20210805,1호선,부평,25022,26517,20210808
20210805,1호선,소사,7171,7117,20210808
20210805,1호선,송내,22493,22424,20210808
20210805,1호선,역곡,22699,22612,20210808
20210805,1호선,오류동,10432,9698,20210808
20210805,1호선,온수(성공회대입구),5364,5212,20210808
20210805,1호선,인천,3215,2549,20210808
20210805,1호선,제물포,8238,7934,20210808
20210805,1호선,주안,15371,14009,20210808
20210805,1호선,중동,7595,7195,20210808
20210804,1호선,간석,4856,4652,20210807
20210804,1호선,개봉,17648,18054,20210807
20210804,1호선,구일,4850,4908,20210807
20210804,1호선,도원,2061,2113,20210807
20210804,1호선,도화,3334,3128,20210807
20210804,1호선,동암,12341,12449,20210807
20210804,1호선,동인천,11425,10831,20210807
20210804,1호선,백운,5600,5584,20210807
20210804,1호선,부개,6938,6438,20210807
20210804,1호선,부천,27316,27244,20210807
20210804,1호선,부평,24768,26126,20210807
20210804,1호선,소사,7041,6866,20210807
20210804,1호선,송내,21890,21894,20210807
20210804,1호선,역곡,21841,21645,20210807
20210804,1호선,오류동,10033,9432,20210807
20210804,1호선,온수(성공회대입구),5227,5142,20210807
20210804,1호선,인천,3227,2592,20210807
20210804,1호선,제물포,8075,7663,20210807
20210804,1호선,주안,15097,13804,20210807
20210804,1호선,중동,7529,7196,20210807
20210803,1호선,간석,4884,4682,20210806
20210803,1호선,개봉,17386,17802,20210806
20210803,1호선,구일,4766,4836,20210806
20210803,1호선,도원,1998,2092,20210806
20210803,1호선,도화,3332,3092,20210806
20210803,1호선,동암,12380,12298,20210806
20210803,1호선,동인천,11229,10776,20210806
20210803,1호선,백운,5598,5483,20210806
20210803,1호선,부개,6718,6353,20210806
20210803,1호선,부천,26263,26276,20210806
20210803,1호선,부평,24732,26015,20210806
20210803,1호선,소사,7117,6932,20210806
20210803,1호선,송내,21361,21420,20210806
20210803,1호선,역곡,21453,21372,20210806
20210803,1호선,오류동,9858,9384,20210806
20210803,1호선,온수(성공회대입구),5112,5068,20210806
20210803,1호선,인천,3273,2670,20210806
20210803,1호선,제물포,8161,7762,20210806
20210803,1호선,주안,14937,13605,20210806
20210803,1호선,중동,7242,6880,20210806
20210802,1호선,간석,4723,4506,20210805
20210802,1호선,개봉,17336,17649,20210805
